Cu,Fe,S,SiO2,Al2O3,CaO,MgO,S/Cu,(Fe+S)/Cu,CONC. FEED RATE,SILICA FEED RATE ,COAL FEED RATE,C-SLAG FEED RATE - S Furnace,S-FURNACE AIR,S-FURNACE OXYGEN,Cu_in_Cl_Slag,Fe/SiO2,Fe3O4_Cls,Matte Grade,Cu_C_slag,Fe_C_slag,CaO_C_slag,Fe3O4_C_slag,Cu_class
27.9,26.5,31.0,7.5,2.2,0.5,0.2,1.1,2.0615817232657014,112.0,14.9,4.0,7.0,19000.5,20448.5,0.73,1.17,1.48,70.34,12.49,44.35,16.12,29.29,1
27.9,26.5,31.0,7.5,2.2,0.5,0.2,1.1,2.0615817232657014,112.0,14.5,4.1,7.0,18497.9,20505.3,0.84,1.25,1.75,70.22,12.83,43.92,17.59,29.01,0
27.9,26.5,31.0,7.5,2.2,0.5,0.2,1.1,2.0615817232657014,112.0,15.2,4.2,7.0,18529.9,20941.5,0.8,1.22,1.6,70.16,12.35,43.85,17.42,28.92,0
27.9,26.5,31.0,7.5,2.2,0.5,0.2,1.1,2.0615817232657014,111.0,16.1,4.4,7.0,17487.6,18954.2,0.8,1.21,1.54,70.1,12.55,44.67,16.66,30.24,0
27.9,26.5,31.0,7.5,2.2,0.5,0.2,1.1,2.0615817232657014,112.0,14.0,4.3,6.2,18273.9,21046.3,0.82,1.23,1.58,69.72,14.92,44.62,15.17,30.87,0
27.9,26.5,31.0,7.5,2.2,0.5,0.2,1.1,2.0615817232657014,102.0,14.8,4.2,7.0,16786.7,16913.5,0.83,1.18,1.48,69.78,13.41,44.92,15.76,31.15,0
27.9,26.5,31.0,7.5,2.2,0.5,0.2,1.1,2.0615817232657014,108.0,14.0,4.1,7.0,18019.3,19823.2,0.81,1.21,1.45,69.37,12.68,44.7,16.27,30.65,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.6,3.8,7.0,18025.4,19748.4,0.81,1.21,1.4,69.44,12.49,44.26,16.86,30.15,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.8,3.8,6.6,18048.6,20021.3,0.81,1.2,1.67,69.42,12.64,44.01,16.68,29.54,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,113.0,14.7,4.2,6.0,18503.8,19537.8,0.83,1.25,1.72,69.65,12.21,44.7,16.5,28.47,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.3,4.5,6.6,16465.5,21455.8,0.75,1.25,1.58,69.62,12.54,44.21,16.49,28.61,1
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.3,4.5,7.0,18280.8,20655.6,0.82,1.22,1.68,68.88,12.27,44.22,16.43,27.56,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.1,4.5,6.0,18582.6,21932.4,0.82,1.21,1.76,69.13,12.84,44.12,16.26,27.39,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.0,4.5,6.0,19092.1,21544.9,0.82,1.21,1.46,68.38,13.36,46.24,16.78,27.53,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,111.0,14.3,3.9,6.7,18832.5,21493.8,0.81,1.22,1.81,68.53,12.81,45.97,16.81,27.92,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.1,3.9,6.4,18765.2,21652.6,0.84,1.22,1.72,68.5,12.82,45.52,16.67,27.51,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,13.8,4.0,6.0,18469.1,21939.4,0.8,1.23,1.95,68.71,12.52,44.65,16.32,27.25,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,109.0,13.5,4.1,6.0,17651.0,20297.7,0.82,1.22,1.75,68.83,13.77,45.11,15.96,29.28,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.0,4.2,6.0,18380.9,21208.9,0.83,1.21,1.69,68.52,12.49,44.86,15.84,28.78,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,111.0,14.6,4.0,6.0,18583.1,21346.3,0.75,1.19,1.81,68.61,13.62,45.29,16.35,30.11,1
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,113.0,14.7,3.8,6.0,18507.5,21039.1,0.75,1.16,1.64,68.99,12.82,44.84,16.88,29.85,1
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.4,4.3,6.1,18593.8,21151.4,0.83,1.21,1.82,68.81,12.82,44.83,16.7,29.93,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.5,4.3,6.0,18933.1,21026.1,0.75,1.2,1.74,68.78,12.7,44.28,15.92,28.86,1
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,113.0,14.7,4.5,5.8,19603.8,20021.7,0.81,1.16,1.69,68.56,12.61,44.7,15.96,27.93,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,103.0,13.7,4.2,5.0,19806.4,19400.2,0.74,1.21,1.75,68.79,12.78,43.71,16.05,28.1,1
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.7,4.2,5.0,20088.4,21993.8,0.8,1.21,1.72,68.4,12.75,45.1,15.61,28.13,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,111.0,14.7,1.6,8.3,18964.9,20537.8,0.83,1.22,1.74,68.82,12.56,45.04,16.29,28.34,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,113.0,14.6,2.0,8.0,18958.4,21472.8,0.81,1.22,1.78,68.97,13.84,44.32,15.67,29.98,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.6,2.2,8.0,19109.9,21300.3,0.83,1.23,1.89,69.2,14.06,44.75,16.38,30.19,0
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,113.0,14.9,3.6,8.0,18666.1,20690.7,0.75,1.19,1.71,68.94,12.58,45.22,16.78,30.67,1
28.2,26.4,30.0,8.3,2.5,0.7,0.2,1.1,2.0043204016997715,112.0,14.7,4.0,7.5,18383.4,21926.5,0.71,1.18,1.42,69.44,12.6,45.39,16.36,31.14,1
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,107.0,16.0,4.9,5.1,17961.0,19573.5,0.8,1.2,1.75,69.69,13.87,45.02,16.67,27.88,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,100.0,16.0,4.6,6.5,17989.3,20265.9,0.83,1.2,1.48,68.95,12.15,44.74,16.24,27.54,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,15.6,5.4,5.0,18475.9,20467.3,0.8,1.2,1.58,70.04,12.45,45.01,16.36,28.46,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,106.0,15.8,5.0,5.4,18456.4,20535.9,0.73,1.19,1.62,70.19,18.29,41.4,17.57,26.98,1
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,16.0,5.0,6.0,18553.2,20521.3,0.74,1.2,1.81,69.98,14.85,44.78,16.07,28.74,1
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,107.0,16.2,5.2,6.0,19114.1,20018.7,0.82,1.2,1.66,69.88,15.26,46.39,15.25,29.1,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,16.5,3.5,7.0,18225.5,19653.6,0.83,1.22,1.7,69.25,11.82,42.9,17.67,29.19,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,16.0,3.7,5.3,19487.7,22912.5,0.8,1.22,1.74,69.23,12.15,43.64,17.05,28.77,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,106.0,16.0,4.0,5.0,19199.1,21803.4,0.81,1.24,1.77,69.85,11.58,42.23,16.31,28.92,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,104.0,16.3,4.4,5.0,19327.1,20317.6,0.83,1.23,1.63,69.42,12.85,44.54,16.48,28.24,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,16.5,4.6,5.0,19393.0,20664.7,0.8,1.23,1.55,69.49,12.36,44.69,16.33,28.7,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,16.0,4.8,6.5,18344.6,20835.8,0.82,1.22,1.47,69.74,12.86,43.49,16.87,27.54,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,16.2,5.0,4.7,17909.2,19892.3,0.81,1.22,1.54,69.55,12.63,43.21,17.32,27.12,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,15.4,4.3,6.1,18153.5,20971.0,0.82,1.2,1.73,69.31,12.83,44.61,16.6,28.34,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,107.0,15.1,4.0,7.0,18883.1,21435.9,0.82,1.22,1.82,69.36,12.73,43.61,17.04,27.78,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,15.9,3.9,7.0,18976.8,20470.8,0.75,1.2,1.47,69.21,13.41,45.9,16.19,29.13,1
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,105.0,15.8,3.0,6.0,17635.3,18132.5,0.8,1.2,1.65,69.24,14.19,45.69,16.22,27.7,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,107.0,14.8,3.4,6.0,17617.4,17750.8,0.81,1.22,1.79,69.17,13.65,44.69,16.05,28.63,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,106.0,15.9,4.0,6.8,18436.0,19950.5,0.81,1.23,1.84,69.07,12.66,45.25,16.62,27.94,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,96.0,16.5,4.8,5.0,19124.0,20237.5,0.82,1.17,1.58,69.86,12.41,43.06,16.36,27.11,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,106.0,16.5,5.2,5.0,17934.3,19190.4,0.73,1.15,1.49,69.24,12.15,43.44,16.1,27.98,1
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,106.0,16.5,5.5,4.3,19743.6,20329.8,0.82,1.2,1.79,69.74,12.65,43.6,16.8,28.05,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,16.5,4.8,5.0,19562.9,19548.9,0.8,1.22,1.63,69.59,12.29,45.06,16.52,28.57,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,90.0,14.1,4.8,4.2,17525.7,16585.2,0.8,1.21,1.68,69.66,12.47,43.59,16.48,28.05,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,106.0,16.5,4.3,6.1,19475.7,19972.3,0.8,1.21,1.59,69.28,12.32,44.0,16.44,29.45,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,107.0,17.2,4.6,5.8,19045.2,19222.6,0.8,1.22,1.66,69.63,13.58,44.37,16.87,27.95,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,106.0,16.8,4.6,5.8,18900.3,20061.4,0.81,1.22,1.59,69.63,13.61,45.31,16.61,28.11,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,107.0,16.0,5.0,5.0,18498.2,20004.1,0.74,1.18,1.66,68.57,12.82,44.7,15.73,27.93,1
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,100.0,16.2,5.0,5.0,18522.2,20057.3,0.7,1.17,1.72,69.56,13.45,44.07,16.09,28.15,1
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,106.0,16.5,5.0,5.0,18512.1,19999.0,0.81,1.2,1.71,69.79,13.88,44.95,16.12,27.93,0
28.3,28.3,27.5,6.6,1.2,0.5,0.2,1.0,1.9744271975107839,108.0,16.5,5.0,5.0,18525.1,20000.5,0.8,1.14,1.59,69.67,13.7,44.47,16.75,28.1,0
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,108.0,16.5,5.0,5.0,18443.8,20015.1,0.8,1.18,1.83,69.57,13.01,44.75,16.74,27.63,0
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,108.0,16.5,5.1,5.0,18408.6,19988.0,0.82,1.23,1.87,69.56,12.23,45.77,16.49,28.94,0
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,108.0,16.3,5.3,4.8,17691.8,18727.2,0.84,1.19,1.7,69.32,11.87,45.62,16.59,28.32,0
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,108.0,16.2,5.2,5.0,18527.0,20019.9,0.73,1.15,1.69,69.26,12.28,44.66,16.42,28.43,1
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,104.0,15.8,5.0,6.0,18520.1,19989.9,0.74,1.16,1.72,69.0,12.42,44.96,16.01,28.89,1
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,107.0,15.8,4.8,6.0,18516.2,20002.1,0.8,1.2,1.88,69.26,12.15,45.06,16.34,28.61,0
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,107.0,15.9,4.8,6.0,18443.5,20286.2,0.8,1.2,1.67,69.16,12.13,45.14,16.22,28.12,0
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,108.0,16.0,4.9,6.0,18885.7,20502.1,0.75,1.17,1.48,68.65,17.17,43.23,15.08,26.97,1
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,103.0,15.4,4.2,5.9,17944.0,19251.6,0.75,1.2,1.68,68.88,13.49,43.79,15.69,27.09,1
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,107.0,16.0,4.3,5.7,18577.4,20425.8,0.75,1.17,1.59,69.29,12.83,42.07,16.92,27.91,1
28.3,28.2,27.4,6.6,1.2,0.4,0.2,1.0,1.9648642804502947,108.0,16.0,4.8,6.0,19752.9,20610.5,0.75,1.19,1.64,68.91,13.1,42.73,16.44,27.09,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.0,5.2,6.0,18529.5,19511.1,0.82,1.17,1.59,69.81,13.92,43.89,16.02,29.27,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,15.5,5.4,4.9,17838.7,18845.8,0.8,1.17,1.51,69.42,11.87,44.17,15.85,29.76,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.6,5.3,5.5,18448.1,20469.1,0.83,1.23,1.84,69.11,12.35,44.91,16.21,29.06,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,17.0,5.1,6.0,19004.0,20731.3,0.75,1.18,1.64,69.23,11.74,43.89,16.05,28.41,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,17.1,5.0,6.5,18817.3,20657.9,0.81,1.17,1.68,69.54,13.08,44.08,16.01,28.54,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,97.0,16.7,5.0,6.0,17678.1,18584.8,0.8,1.21,1.82,70.15,13.12,45.23,16.16,27.88,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.5,5.0,7.0,18890.8,20619.7,0.82,1.2,1.69,69.56,13.8,44.11,16.02,28.15,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.5,4.7,7.3,17830.1,18678.5,0.7,1.15,1.42,68.09,12.1,45.95,15.63,29.44,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.5,3.1,7.8,18502.1,20833.8,0.72,1.21,1.79,67.91,12.04,45.33,15.65,28.89,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.8,3.0,8.8,18187.9,20732.2,0.74,1.18,1.64,68.14,12.0,45.42,15.61,28.7,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.9,2.7,9.6,18178.7,20162.6,0.72,1.19,1.74,68.53,14.89,43.45,15.36,28.33,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,17.0,2.4,10.0,18428.7,19906.0,0.72,1.18,1.67,68.29,15.36,43.6,16.73,27.66,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,109.0,16.7,2.4,10.0,18548.7,20591.9,0.73,1.18,1.62,68.38,12.64,45.26,15.71,28.86,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.7,2.1,10.0,18531.6,20788.3,0.71,1.21,1.51,68.66,11.84,45.03,16.51,27.98,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.7,2.5,10.0,18453.6,20830.4,0.74,1.14,1.86,68.47,12.61,44.38,16.27,27.54,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.5,4.8,6.0,18466.3,20961.4,0.8,1.21,1.68,69.32,12.0,45.47,16.0,28.33,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,98.0,16.0,4.0,6.0,17675.5,20432.7,0.74,1.13,1.62,69.17,15.96,44.18,15.84,27.88,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,105.0,16.0,3.7,6.0,18527.0,21166.1,0.8,1.19,1.68,69.58,13.44,44.85,16.19,28.1,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.0,3.5,7.0,19112.5,19923.3,0.73,1.17,1.47,68.86,11.47,45.06,15.81,29.06,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.0,3.5,6.1,18745.0,19764.5,0.82,1.2,1.63,69.33,12.04,44.66,15.9,28.84,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,15.9,3.7,6.4,19238.0,22027.0,0.7,1.21,1.49,69.19,12.59,44.05,16.14,28.11,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.5,3.6,7.0,18932.8,20838.3,0.74,1.19,1.71,69.13,12.52,44.83,15.94,27.75,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.1,3.6,7.0,18962.5,20972.6,0.71,1.18,1.45,68.75,12.41,44.23,16.51,28.97,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.5,3.5,8.0,18952.2,20969.6,0.7,1.18,1.78,68.74,12.24,44.19,16.41,29.53,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.4,3.5,7.5,18980.8,21259.5,0.73,1.17,1.57,68.53,12.12,45.0,16.5,28.9,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.3,3.7,7.0,18650.0,20549.6,0.73,1.18,1.5,68.81,12.29,44.7,16.31,28.47,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.2,3.5,7.2,18000.4,20382.1,0.75,1.19,1.71,68.76,12.69,44.76,15.94,28.49,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.0,3.8,6.4,19048.9,21019.0,0.75,1.18,1.7,69.22,13.28,45.46,16.59,28.14,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,109.0,16.2,3.7,6.6,19059.7,21000.7,0.82,1.19,1.67,68.65,12.73,45.17,16.44,28.3,0
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.2,3.7,7.3,18987.9,20966.1,0.74,1.2,1.48,68.88,12.96,45.19,15.93,28.02,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.5,3.7,7.3,18492.6,20403.2,0.71,1.13,1.72,69.2,12.98,44.98,15.99,28.13,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,108.0,16.2,3.9,7.0,18458.3,21147.5,0.72,1.13,1.65,69.21,12.95,45.05,16.03,27.96,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,100.0,16.0,4.0,7.0,17705.2,20279.0,0.73,1.15,1.72,69.04,13.98,44.77,15.95,28.11,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.0,4.0,7.0,18514.4,21048.6,0.7,1.15,1.66,68.84,12.86,45.08,16.2,27.19,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.0,4.0,7.0,18504.6,21178.1,0.73,1.17,1.75,69.06,12.92,45.05,16.23,28.3,1
28.4,28.1,27.3,6.7,1.2,0.4,0.2,1.0,1.9553309422888816,107.0,16.0,4.0,7.0,18517.1,20992.5,0.71,1.15,1.78,68.91,13.09,44.94,16.07,27.91,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,107.0,15.9,4.0,7.0,18544.4,20755.1,0.74,1.23,1.74,69.01,12.43,45.08,16.21,27.67,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,107.0,15.8,3.8,7.0,18409.6,20497.3,0.73,1.19,1.47,68.58,12.45,44.66,16.12,28.1,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,108.0,15.6,4.0,7.8,18307.7,20621.2,0.75,1.2,1.58,68.94,12.52,44.88,16.22,27.54,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,108.0,16.1,4.0,7.8,17844.4,19836.8,0.73,1.17,1.42,68.35,12.21,44.24,16.08,28.96,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,108.0,15.6,3.8,7.9,18485.4,21240.1,0.73,1.22,1.7,68.13,12.3,44.52,16.12,29.05,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,107.0,16.0,3.4,8.0,18522.4,20758.9,0.73,1.22,1.73,68.41,12.28,44.41,16.32,29.3,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,107.0,16.0,3.5,8.0,18470.5,21010.5,0.72,1.21,1.8,68.45,13.01,44.72,16.01,28.74,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,107.0,16.0,3.2,7.1,18415.9,21611.0,0.75,1.2,1.75,68.42,12.79,45.03,16.5,29.38,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,108.0,16.0,2.9,8.0,18475.0,21481.0,0.75,1.24,1.78,68.83,13.69,45.09,16.49,28.56,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,107.0,16.2,2.9,8.0,18406.4,21198.0,0.73,1.22,1.6,68.66,14.36,44.63,16.0,28.5,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,108.0,16.1,2.9,7.6,18396.8,21017.7,0.75,1.22,1.72,68.89,14.01,44.64,16.74,28.19,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,109.0,16.0,3.0,7.0,18481.2,21311.9,0.75,1.21,1.64,69.04,13.47,44.76,17.06,27.49,1
28.3,28.2,28.0,6.4,1.2,0.4,0.2,1.0,1.9827547374789678,101.0,15.8,4.0,5.1,17904.0,19861.8,0.74,1.18,1.59,69.07,14.03,44.64,16.7,27.8,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,16.0,4.0,7.0,18591.7,21477.0,0.7,1.06,1.31,69.38,12.93,45.09,16.55,28.36,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,16.0,4.0,7.0,18621.5,21930.7,0.75,1.21,1.49,69.25,13.59,44.77,16.53,27.59,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,16.0,4.0,7.0,19395.0,21382.9,0.73,1.21,1.53,68.67,12.93,45.05,16.68,27.82,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,107.0,16.0,2.5,6.0,18649.9,22308.8,0.73,1.17,1.78,68.5,12.54,45.12,16.44,28.19,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,107.0,16.0,2.8,6.8,18545.3,20532.0,0.73,1.23,1.61,68.25,12.51,44.91,16.23,28.45,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,15.1,2.1,7.0,18650.6,21389.6,0.85,1.19,1.79,68.38,12.47,45.01,16.36,28.83,0
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,14.9,1.5,6.2,19494.8,22411.4,0.73,1.15,1.65,68.48,12.25,44.25,16.22,28.35,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,107.0,15.8,1.8,7.5,18730.8,21614.5,0.74,1.2,1.8,68.27,12.45,45.53,16.13,27.91,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,16.0,1.5,8.4,18504.5,21390.5,0.72,1.22,1.69,68.32,12.36,45.12,16.1,28.14,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,15.8,1.6,8.4,18930.0,22530.4,0.75,1.2,1.74,68.4,12.0,46.6,15.98,27.9,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,15.9,1.3,9.0,18548.9,21865.7,0.75,1.2,1.59,68.45,12.15,45.8,16.02,28.56,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,15.8,3.0,7.0,18466.3,21011.7,0.73,1.2,1.68,69.37,13.89,44.68,16.29,28.94,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,108.0,15.8,3.3,7.0,18503.1,20890.4,0.75,1.2,1.62,69.55,13.72,45.15,16.46,28.88,1
28.2,28.2,28.6,6.2,1.2,0.4,0.2,1.0,2.0103045325779036,107.0,15.8,3.5,7.0,18467.8,20776.0,0.74,1.19,1.51,69.57,12.86,44.96,16.36,29.07,1
